446;POLIPROFUCS;  ;POLIPROPILENO PREPARADO FUCSIA;1;18;2;0;1;0;0;0;1;0;1.59;1.59;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;NULL;NULL;23;2015-09-24 19:45:26;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;NULL;NULL;0;1;0;;1;;1;0;1;3;0;0;1.59;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
447;POLIPROP;  ;POLIPROPILENO ADITIVO PP;1;12;4;0;1;0;0;0;0;0;1.05;1.277;0;0;0;0;0;0;;591;2016-03-22 00:00:00;1257;1000;1;NULL;;26;2016-03-01 09:58:14;33;2016-07-26 12:50:38;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;29;2021-05-03 09:03:22;0;0;0;;1;;1;0;0;3;1;1;6.925;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
448;POLIRAFPLAS;  ;POLIPROPILENO RAFIA PLASTICSACKS;1;12;6;0;1;0;0;0;0;1.4;1.4;1.4;0;0;0;0;0;0;;7;2017-07-27 00:00:00;3865;3000;1;NULL;;38;2017-06-27 16:57:20;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
449;POLIREPRO;  ;POLIPROPILENO REPROCESADO SACOPLAST;1;12;6;0;1;0;0;0;1;0.9;0.96;0.9;0;0;0;0;0;0;;263;2021-04-20 00:00:00;15708;10000;0;NULL;;45;2018-04-12 12:33:00;45;2018-04-12 12:37:59;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
450;POLIVERDE;  ;POLIPROPILENO RECUPERADO VERDE SR.CAST;1;12;2;0;1;0;0;0;1;0.7;0.7;0.7;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.7;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
451;POLIVIRCAST;  ;POLIPROPILENO VIRGEN PETROQUIM CASTILLO;1;12;2;0;0;0;0;0;1;1.6;1.6;1.447;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.447;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
452;POLLDP4950;  ;POLIETILENO ALTA LDPE SOP GF-4950;1;19;6;0;1;0;0;0;1;1.75;1.85;1.75;0;0;0;0;0;0;;1178;2018-10-12 00:00:00;6649;250;0;NULL;;45;2018-09-10 15:02:58;45;2018-09-10 15:14:13;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
453;POLMOLI;  ;POLIROPILENO MOLIDO BLANCO SR. MORAL;1;12;2;0;1;0;0;0;1;0;0;0.7;NULL;0;0;0;0;NULL;POLIPROPILENO MOLIDO SR. MORAL MARCELO;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.7;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
454;POLMOLICAST;  ;POLIPROPILENO RECUPERADO MOLIDO CASTILLO;1;13;2;0;1;0;0;0;1;0.8;0.8;0.8;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.8;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
455;POLPELEBAG0;  ;POLIPROPILENO PELETIZADO BAGSA;1;13;6;0;0;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2020-09-03 11:59:03;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
456;POLPETRO001;  ;POLIPROPILENO LINEAL PETROQUIM(RAFIA);1;12;2;0;0;0;0;0;1;1.683;1.88;1.677;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.677;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
457;POLPH000001;  ;POLIPROPILENO PH0322 RAFIA;1;12;1;0;0;0;0;0;1;1.65;1.65;1.65;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.65;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
458;POLPLH603;  ;POLIPROPILENO BRASKEN H-603 (PLASTLIT);1;12;4;0;1;0;0;0;1;1.065;1.065;1.065;0;0;0;0;0;0;;567;2016-02-22 00:00:00;1035;2800;0;NULL;;27;2016-02-25 09:56:07;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.065;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
459;POLPLPH0322;  ;POLIPROPILENO PETROQUIM PH-0322 (PLASTLIT);1;12;4;0;1;0;0;0;1;1.065;1.065;1.065;0;0;0;0;0;0;;567;2016-02-22 00:00:00;1033;75;0;NULL;;27;2016-02-25 09:57:40;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.065;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
460;POLPRECELES;  ;POLIPROPILENO PREPARADO CELESTE;1;18;2;0;1;0;0;0;1;0;0.91;0.762;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;NULL;NULL;23;2015-09-24 19:45:10;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;29;2021-10-19 15:58:35;0.91;1;0;;1;;1;0;1;3;0;0;7.066;0.91;7;0;NULL;NULL;NULL;1;1;0;ACTIVO
461;POLPRENEGR;  ;POLIPROPILENO PREPARADO NEGRO;1;18;2;0;1;0;0;0;1;0;0.7;1.101;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;NULL;NULL;33;2016-07-26 12:50:57;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;55;2021-12-23 09:40:56;1.031;1;0;;1;;1;0;0;3;0;0;4.588;1.03;5;0;NULL;NULL;NULL;1;1;0;ACTIVO
462;POLPREPAR;  ;POLIPROPILENO PREPARADO AMARILLO;1;18;2;0;1;0;0;0;1;0;1.07;1.825;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;NULL;NULL;23;2015-09-24 19:43:56;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;45;2018-11-27 15:30:46;534.797;1;0;;1;;1;0;1;3;0;0;0;534.797;5;0;NULL;NULL;NULL;1;1;0;ACTIVO
463;POLPREPAROJ;  ;POLIPROPILENO PREPARADO ROJO;1;18;6;0;1;0;0;0;1;0;1.378;1.189;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;38;2017-06-20 15:41:10;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;45;2018-12-10 16:49:41;534.797;1;0;;1;;1;0;1;NULL;0;0;9.801;534.797;5;0;NULL;NULL;NULL;1;1;0;ACTIVO
464;POLPREPGRIS;  ;POLIPROPILENO PREPARADO GRIS;1;18;2;0;1;0;0;0;1;0;0.81;0.844;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;NULL;NULL;33;2017-05-25 12:11:51;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;29;2021-04-30 14:19:01;1.019;1;0;;1;;1;0;1;3;0;0;7.654;1.019;7;0;NULL;NULL;NULL;1;1;0;ACTIVO
465;POLR03H82;  ;POLIPROLENO RAFIA;1;12;6;0;1;0;0;0;0;0;1.3;1.22;0;0;0;0;0;0;;NULL;2016-02-22 00:00:00;1035;2800;1;NULL;;NULL;NULL;33;2017-05-17 11:11:14;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;3;1;1;1.22;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
466;POLR05H82;  ;POLIPROPILENO RAFIA 05H82;1;12;1;0;1;0;0;0;0;0;1.134;1.134;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;1;NULL;;26;2016-04-12 15:34:01;26;2016-04-14 11:48:47;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;1;1;1.134;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
467;POLRAF;  ;POLIPROPILENO RAFIA;1;12;6;0;1;0;0;0;0;0;1.802;1.49;0;0;0;0;1.5;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2019-06-05 17:32:25;29;2019-06-06 12:12:28;25;10/6/2019 13:03;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;1.49;0;0;0;NULL;NULL;NULL;1;1;0;INACTIVO
468;POLRAFFY130;  ;POLIPROPILENO RAFIA Y-130;1;12;6;0;1;0;0;0;1;1.82;1.82;1.802;0;0;0;0;0;0;;96;2018-12-22 00:00:00;7144;1375;0;NULL;;45;2018-11-23 16:50:39;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
469;POLRAFKORE;  ;POLIPROPILENO RAFIA KOREANO;1;12;2;0;1;0;0;0;1;0;1.65;1.65;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;NULL;NULL;33;2016-07-26 12:51:52;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;0;3;0;0;1.65;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
470;POLREC/BLAN;  ;POLIPROPILENO RECUPERADO BLANCO A.;1;13;2;0;1;0;0;0;1;0.9;0.9;0.95;NULL;0;0;0;0;NULL;;313;2015-08-06 00:00:00;14;1875;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.95;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
471;POLREC/TRAN;  ;POLIPROPILENO RECUPERADO TRANSP. A.;1;13;2;0;1;0;0;0;1;0.998;1.05;0.574;NULL;0;0;0;0;NULL;;529;2015-12-17 00:00:00;795;700;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.574;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
472;POLREC001;  ;POLIPROPILENO RECUPERADO ABANO;1;12;2;0;1;0;0;0;1;0;0;0;NULL;6.43;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
473;POLRECALBAN;  ;POLIPROPILENO RECICLADO BAGSA ALBAN 2015;1;13;2;0;1;0;0;0;1;0;1.06;1.06;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;1;NULL;;NULL;NULL;27;2015-09-30 10:08:24;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;1;1;1.06;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
474;POLRECBICOL;  ;POLIPROPILENO RECUPERADO BICOLOR;1;13;1;0;1;0;0;0;0;1.1;0.9;1.1;0;0;0;0;0.98;0;;7;2021-12-26 00:00:00;20371;10000;1;NULL;;NULL;NULL;38;2017-09-13 13:58:34;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;29;2020-10-22 19:41:44;0;0;0;;1;;1;0;0;3;1;1;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
475;POLRECBLAEN;  ;POLIPROPILENO BLANCO RECUPERADO ENKADOR;1;12;2;0;1;0;0;0;1;0.16;0.16;0.16;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.16;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
476;POLRECCAST;  ;POLIPROPILENO RECUPERADO PP CAST.;1;13;1;0;1;0;0;0;1;0;1.27;1.27;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;23;2015-10-26 09:18:02;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.27;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
477;POLRECOLMUL;  ;POLIPROPILENO DE EXTRUSION COLOR MULTIHONOR;1;12;6;0;1;0;0;0;1;0.8;0.85;0.85;0;1.1;0;0;1.1;0;POLIPROPILENO LAMINADO DE EXTRUCCION;195;2019-08-28 00:00:00;8875;600;0;NULL;;29;2019-01-31 14:01:06;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
478;POLRECOLNOD;  ;POLIPROPILENO RECUPERADO ECUSACOS;1;13;6;0;1;0;0;0;0;0.75;0.85;0.75;0;0;0;0;0;0;;287;2021-01-26 00:00:00;13652;3650;25;NULL;;29;2019-01-31 13:44:21;29;2021-01-26 14:43:12;NULL;NULL;0;0;NULL;NULL;6;25;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
479;POLRECUCITE;  ;POLIPROPILENO RECUPERADO CITERA;1;13;2;0;1;0;0;0;1;0;0.57;0.57;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.57;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
480;POLRECUPBAJ;  ;POLIPROPILENO RECUPERADO BAJA DENSIDAD;1;13;1;0;1;0;0;0;1;0;1.17;1.17;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.17;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
481;POLRPELEOCH;  ;POLIPROPILENO PELETIZADO SACOS O.;1;13;2;0;1;0;0;0;1;0;0.75;0.75;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;NULL;NULL;33;2016-07-26 14:22:53;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;0;3;0;0;0.75;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
482;PP LAMINA Z;  ;PP LAMINA ZUÑIGA;1;13;2;0;1;0;0;0;1;0.5;0.5;0.619;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.619;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
483;PPAMAREZGRA;  ;PP AMARILLO RECICLADO Z GRANEL;1;13;6;0;1;0;0;0;0;0.312;0.312;0.357;0;0;0;0;0;0;;1976;2021-10-06 00:00:00;19161;357;0;NULL;;29;2021-10-06 14:58:34;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
484;PPAMARILLO;  ;PP AMARILLO;1;13;6;0;1;0;0;0;1;0.82;0.82;0.82;0;0;0;0;0;0;;1039;2017-11-26 00:00:00;4628;50;0;NULL;;42;2017-12-06 12:19:00;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
485;PPAZRECZG;  ;PP AZUL RECICLADO Z GRANEL;1;13;6;0;1;0;0;0;0;0.179;0.267;0.357;0;0;0;0;0;0;;1892;2021-10-15 00:00:00;19286;359;0;NULL;;55;2021-07-16 11:16:31;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
486;PPAZUL;  ;PP AZUL;1;13;6;0;1;0;0;0;1;0.82;0.82;0.35;0;0;0;0;0;0;;1097;2018-03-08 00:00:00;5367;475;0;NULL;;42;2017-11-14 09:17:02;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
487;PPBAGREMOL;  ;PP BAGSA A REPROCESAR MOLIDO;1;13;6;0;1;0;0;0;0;0;0.01;0.805;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2020-10-08 11:51:40;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;29;2021-04-16 14:12:43;0;0;0;;1;;1;0;0;NULL;0;0;4.919;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
488;PPBLANCO;  ;PP BLANCO;1;13;6;0;1;0;0;0;1;0.9;0.9;0.9;0;0;0;0;0.8;0;POLIPROPILENO RECUPERADO NEGRO;1097;2018-08-15 00:00:00;6468;200;0;NULL;;42;2017-11-14 09:21:40;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
489;PPC000001;  ;PP COPO EXTRUSION PCC;1;19;2;0;1;0;0;0;1;0;1.88;1.88;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;1;1;1.88;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
490;PPCAFE;  ;PP CAFE;1;13;6;0;1;0;0;0;0;0.8;0.8;0.8;0;0;0;0;0;0;;1134;2018-06-11 00:00:00;6050;625;1;NULL;;45;2018-06-19 11:41:21;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
491;PPCOLORESVA;  ;PP COLORES VARIOS ALBAN;1;13;6;0;1;0;0;0;1;0.8;0.9;0.8;0;0;0;0;0.8;0;POLIPROPILENO RECUPERADO NEGRO;1198;2019-01-18 00:00:00;7544;500;0;NULL;;42;2018-01-24 15:10:06;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
492;PPCOLRESINA;  ;RESINA PP COLOR PELETIZADO;1;13;2;0;1;0;0;0;1;0;0.6;0.6;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.6;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
493;PPGRIS;  ;PP GRIS;1;13;6;0;1;0;0;0;0;0.8;0.82;0.8;0;0;0;0;0.98;0;;313;2018-08-07 00:00:00;6426;82;1;NULL;;42;2017-11-14 09:18:37;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
494;PPHORAF3462;  ;PP HOMO RAFIA 3462;1;12;6;0;1;0;0;0;0;0;1.5;1.5;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2020-12-15 09:04:04;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
495;PPLAMINASAC;  ;PP LAMINA SACOSTRIA;1;13;2;0;1;0;0;0;1;0.95;0.95;0.95;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.95;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
496;PPLAMZUÑ-LB;  ;PP LAMINA ZUÑIGA- L&B;1;13;2;0;1;0;0;0;1;0;0.9;0.9;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.9;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
497;PPMIXRECPIL;  ;PP  MIXTO RECICLADO PILAGUANO;1;13;6;0;1;0;0;0;0;0.18;0.18;0.18;0;0;0;0;0;0;;1886;2021-07-14 00:00:00;17353;236.5;0;NULL;;29;2021-07-15 11:19:27;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
498;PPMIXRECYUM;  ;PP MIXTO RECICLADO YUMICEBA GRANEL;1;13;6;0;1;0;0;0;0;0.18;0.18;0.179;0;0;0;0;0;0;;1882;2021-07-12 00:00:00;17323;272;0;NULL;;29;2021-07-13 13:14:26;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
499;PPMIXRECZG;  ;PP MIXTO RECICLADO Z GRANEL;1;13;6;0;1;0;0;0;0;0.4;0.27;0.4;0;0;0;0;0;0;;2035;2021-12-27 00:00:00;21005;810;0;NULL;;55;2021-07-16 11:44:28;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
500;PPNATFUNDAS;  ;PP NATURAL PELETIZADO FUNDAS;1;13;2;0;1;0;0;0;1;0.75;0.75;0.75;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.75;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
501;PPNEGRECZ;  ;PP NEGRO RECICLADO Z GRANEL;1;13;6;0;1;0;0;0;0;0.31;0.312;0.31;0;0;0;0;0;0;;1882;2021-07-19 00:00:00;17485;2730;0;NULL;;55;2021-07-15 17:10:31;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;5;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
502;PPNEGRO;  ;PP NEGRO;1;13;6;0;1;0;0;0;1;0.8;0.8;0.75;0;0;0;0;0.8;0;POLIPROPILENO RECUPERADO NEGRO;1198;2018-10-01 00:00:00;6785;750;0;NULL;;42;2017-11-14 09:20:43;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
503;PPNUTECOPOL;  ;POLIPROPILENO PP NUTEC (COPOLIMERO);1;12;6;0;1;0;0;0;0;1.442;1.442;1.442;0;0;0;0;0;0;;96;2017-04-03 00:00:00;3412;5500;0;NULL;;39;2017-02-21 10:19:05;39;2017-02-21 10:19:10;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;NUTEC;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
504;PPPOLIPADIT;  ;PP POLIPROPILENO ADITIVO;1;26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;26;2016-03-23 10:05:09;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
505;PPRECICLAZ;  ;PP RECICLADO Z. MIXTO;1;13;6;0;1;0;0;0;0;0;0;0.268;0;0;0;0;0;0;;1875;2021-07-02 00:00:00;17135;3990;0;NULL;;29;2021-07-02 15:39:55;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
506;PPREMIXFER;  ;PP RECUPERADO MIXTO FERANDEZ;1;13;6;0;1;0;0;0;0;1.1;1.1;1.1;0;0;0;0;0;0;;1881;2021-07-09 00:00:00;17284;1274.5;0;NULL;;29;2021-07-09 18:07:45;29;2021-07-09 18:08:35;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
507;PPROJASACO;  ;PP ROJO SAC.;1;13;2;0;1;0;0;0;1;0.8;0.95;0.8;NULL;0;0;0;0;NULL;;1039;2018-01-17 00:00:00;4902;1050;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
